UserId	Username	Platform	Level	Rank	CurrentPCR	Registrations	Started	ZeroScore	NoShows	NoShowSharePct	RatingFromNoShow_DQ	RatingFromRealPlay	RatingNetDelta	Gold	Silver	Bronze	Disqualifications	LifetimeGold	LifetimeSilver	LifetimeBronze	Played_NMT	Prizes_NMT	TotalPrizes	IsBanned	BanEnd	Verdict
BAFEAB96-EA5F-4394-8790-43C9DA456046	MikeikeMOON	XBox	50	0	35	16	8	1	8	50.00	-110	123	13	3	0	1	0	3		1	8 / 0 / 0	4 / 0 / 0	4			WATCH
