UserId	Username	Platform	Level	Rank	CurrentPCR	Registrations	Started	ZeroScore	NoShows	NoShowSharePct	RatingFromNoShow_DQ	RatingFromRealPlay	RatingNetDelta	Gold	Silver	Bronze	Disqualifications	LifetimeGold	LifetimeSilver	LifetimeBronze	Played_NMT	Prizes_NMT	TotalPrizes	IsBanned	BanEnd	Verdict
EC371F4D-633E-45DB-8B29-83DE86C09DCB	rascof molotov	XBox	109	1	38	31	9	0	22	70.97	-313	337	24	7	0	2	3	10	10	8	9 / 0 / 0	9 / 0 / 0	9	true	2026-08-25 00:00:00	BANNED
FF382A4E-F0C7-4DC4-A882-80F32276E095	TurboBandz6351	XBox	69	0	17	47	23	10	24	51.06	-301	156	-145	3	0	1	0	3	3	3	23 / 0 / 0	4 / 0 / 0	4	true	2026-08-10 00:00:00	BANNED
08446C33-7B7F-41FC-AF48-DBF8012F9CA3	COUNTRY3PER	XBox	101	11	54	19	9	2	10	52.63	-135	93	-42	0	1	3	0	13	15	15	7 / 2 / 0	3 / 1 / 0	4			WATCH
