UserId	Username	Platform	Level	Rank	CurrentPCR	Registrations	Started	ZeroScore	NoShows	NoShowSharePct	RatingFromNoShow_DQ	RatingFromRealPlay	RatingNetDelta	Gold	Silver	Bronze	Disqualifications	LifetimeGold	LifetimeSilver	LifetimeBronze	Played_NMT	Prizes_NMT	TotalPrizes	IsBanned	BanEnd	Verdict
99247BDE-F4CB-4698-8A5C-679550D9F369	dreadloc	Steam	67	0	46	44	23	1	21	47.73	-303	255	-48	2	3	2	0	4	4	3	19 / 4 / 0	7 / 0 / 0	7	true	2026-08-10 00:00:00	BANNED
CB167D53-BD55-4228-8B44-F41A284E7C3E	Albbert	Steam	103	0	122	47	26	1	21	44.68	-319	332	13	3	2	2	0	4	5	2	13 / 13 / 0	7 / 0 / 0	7	true	2026-08-10 00:00:00	BANNED
B3440760-BBD6-4AF0-B0EE-DEF6B131DE62	Zemaro	Steam	67	0	137	26	9	0	17	65.38	-231	245	14	1	3	1	0	3	7	3	7 / 2 / 0	5 / 0 / 0	5	true	2026-08-10 00:00:00	BANNED
D1D22645-9EA5-4529-925D-B35E7A77DB89	VGB_N4rkos060905	Steam	47	0	71	26	13	0	13	50	-219	182	-37	1	3	1	1	2	8	2	8 / 5 / 0	5 / 0 / 0	5	true	2026-08-07 00:00:00	BANNED
135725A2-637F-44F3-8389-DF61B85F4E67	X1aoDouYa	Steam	95	17	805	23	10	2	13	56.52	-201	203	2	3	1	1	0	21	20	23	0 / 8 / 2	0 / 5 / 0	5	true	2026-06-17 00:00:00	WATCH
EB4273EE-EB6A-488F-8AC7-6C40809E1229	jackylu	Steam	110	44	93	23	7	1	16	69.57	-233	265	32	2	2	0	0	4	2	3	7 / 0 / 0	4 / 0 / 0	4	true	2026-08-24 00:00:00	BANNED
F80DF54F-B077-4665-9822-A43414055B1E	EsseDouble	Steam	110	19	815	44	30	1	14	31.82	-196	255	59	2	2	0	0	8	10	8	0 / 29 / 1	0 / 4 / 0	4	true	2026-06-17 00:00:00	WATCH
