UserId	Username	Platform	Level	Rank	CurrentPCR	Registrations	Started	ZeroScore	NoShows	NoShowSharePct	Unproductive	UnproductiveSharePct	RatingFromUnproductive	RatingFromNoShow_DQ	RatingFromProductivePlay	RatingNetDelta	Gold	Silver	Bronze	Disqualifications	LifetimeGold	LifetimeSilver	LifetimeBronze	Played_NMT	Prizes_NMT	TotalPrizes	IsBanned	BanEnd	Verdict	MaxRatingAtStart
267A4A3D-0A1D-456C-B766-6FC1891F0C26	seagate22022	Steam	110	4	77	40	15	1	25	62.50	26	65.00	-351	-344	416	65	7	3	1	0	8	6	7	12 / 3 / 0	10 / 1 / 0	11	true	2026-10-05	BANNED	137
F3150296-CC7F-43B0-90A5-CC941B45E960	HavocHHH	Steam	108	0	569	34	19	1	15	44.12	16	47.06	-210	-202	188	-22	1	1	3	0	11	4	3	0 / 19 / 0	0 / 5 / 0	5			WATCH	685
D3E8334C-49B0-4E75-A759-BDCC95738444	Novan07	Steam	96	0	681	33	22	3	11	33.33	14	42.42	-174	-155	173	-1	1	0	4	0	10	8	16	0 / 22 / 0	0 / 5 / 0	5			WATCH	717
E7B743E8-FBF0-4C6C-8A27-CC333C199BAF	Ilija1982	Steam	110	37	95	18	7	0	11	61.11	11	61.11	-172	-172	175	3	1	3	1	0	4	7	6	7 / 0 / 0	5 / 0 / 0	5	true	2026-10-05	BANNED	89
13EC8B47-BA33-4510-9CF7-9C365E0BD267	LuizFernandoo	Steam	110	407	96	19	15	4	4	21.05	8	42.11	-97	-70	193	96	4	1	0	0	25	13	12	13 / 2 / 0	5 / 0 / 0	5	true	2026-08-31	WATCH	122
B8CA6B12-3057-4BBE-9980-53F655FCF065	Myky0576	Epic	110	45	108	42	41	27	1	2.38	28	66.67	-203	-10	215	12	3	1	0	0	13	9	6	11 / 30 / 0	3 / 1 / 0	4	true	2026-11-02	BANNED	188
A7D0B667-2796-462E-9763-2B2ACAF4E2B9	codeco	Steam	110	276	71	25	11	1	14	56.00	15	60.00	-212	-204	233	21	1	2	1	0	3	8	6	7 / 4 / 0	3 / 1 / 0	4	true	2026-10-05	BANNED	125
DAE6C504-81A4-4F34-BCAF-9C94008BF4CA	trumcautrom	Steam	97	1	105	17	8	2	9	52.94	11	64.71	-152	-136	144	-8	3	0	1	0	6	8	2	5 / 3 / 0	3 / 1 / 0	4	true	2026-07-26	WATCH	113
5D6F2740-5780-4936-BD4D-CC542E244CF2	BENJUN_DFT	Steam	85	0	88	33	25	3	8	24.24	11	33.33	-129	-109	171	42	0	2	2	0		3	1	11 / 14 / 0	4 / 0 / 0	4			WATCH	127
