GeneratedAt,HookedAt,CaughtAt,EscapedAt,BrokenAt,InterruptedAt,FightSec,Weight,FishId,HookedDistance,FinishAttackSec,IsStriking,IsWrongStriking,RodId,ReelId,LineId,LeaderId,BaitOrLureId,RodTemplate,RodType,DragStyle,BoatType,IsTrolling,Exp,Silver,PondId,Slot,Level,HookSize,GoneReason,EscapedReason,GenerateDistance,EscapedDistance
2026-09-06 12:25:04.143,2026-09-06 12:25:10.283,2026-09-06 12:25:24.817,,,,12.2197,163.065,5280,262.054,6.14059,1,0,31874,31892,31926,32133,31909,21,197,0,106,0,23220,53561,255,1,110,36,,,254.672,
2026-09-06 12:29:32.843,2026-09-06 12:29:39.090,2026-09-06 12:29:44.293,,,,3.59828,487.782,5282,275.401,6.24955,1,0,31874,31892,31926,32133,31909,21,197,0,106,0,77610,165613,255,1,110,36,,,275.376,
2026-09-06 13:24:04.733,2026-09-06 13:24:06.093,,2026-09-06 13:24:19.330,,,13.2387,84.525,5081,31.2028,1.35875,0,0,16370,16340,28400,28610,30309,3,26,7,,0,,,250,3,110,32,,strong,32.9642,5.15801
2026-09-06 13:37:45.283,2026-09-06 13:38:12.080,2026-09-06 13:38:18.923,,,,6.62553,7.899,4650,12.3997,26.7975,1,0,4570,15200,28400,28610,715,4,28,0,,0,791,2847,250,6,110,22,,,12.142,
2026-09-06 13:38:25.877,2026-09-06 13:38:41.893,2026-09-06 13:39:11.330,,,,29.22,7.252,4650,11.4011,16.0149,1,0,4570,15200,13950,28610,715,4,28,0,,0,726,2614,250,4,110,22,,,11.0416,
2026-09-06 13:38:56.127,2026-09-06 13:39:28.690,2026-09-06 13:39:34.083,,,,5.20334,9.375,4660,16.7999,32.5804,1,0,4570,15200,28400,28610,715,4,28,0,,0,2550,5274,250,6,110,22,,,16.5316,
2026-09-06 13:39:25.880,2026-09-06 13:40:03.720,2026-09-06 13:40:09.347,,,,5.40715,6.194,4650,10.8083,37.8423,1,0,4570,15200,28400,28610,715,4,28,0,,0,620,2232,250,7,110,22,,,10.7082,
2026-09-06 13:40:18.533,2026-09-06 13:40:33.567,2026-09-06 13:40:46.367,,,,12.7853,11.307,4620,18.1368,15.0317,1,0,4570,15200,13950,28610,715,4,28,0,,0,2133,5799,250,4,110,22,,,18.0293,
2026-09-06 13:41:24.197,2026-09-06 13:42:02.230,2026-09-06 13:42:07.637,,,,5.21899,11.079,4620,15.5527,38.0344,1,0,4570,15200,28400,28610,715,4,28,0,,0,2091,5682,250,6,110,22,,,15.0035,
2026-09-06 13:42:18.107,2026-09-06 13:42:37.653,2026-09-06 13:42:49.287,,,,11.6331,11.783,4620,25.2133,19.5473,1,0,4570,15200,28400,28610,715,4,28,0,,0,2223,6044,250,7,110,22,,,24.5841,
2026-09-06 13:47:20.310,2026-09-06 13:47:54.957,2026-09-06 13:48:11.190,,,,16.047,12.456,4620,14.4148,34.6464,1,0,4570,15200,13950,28610,715,4,28,0,,0,2354,6388,250,4,110,22,,,14.6079,
2026-09-06 13:48:41.820,2026-09-06 13:49:02.087,2026-09-06 13:49:07.260,,,,5.04773,13.480,4630,13.322,20.2662,1,0,4570,15200,28400,28610,715,4,28,0,,0,6254,9974,250,7,110,22,,,13.6497,
2026-09-06 14:55:41.000,2026-09-06 14:55:46.877,2026-09-06 14:56:12.897,,,,24.6439,57.092,5271,28.5079,5.87789,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,7853,17002,255,2,110,36,,,27.7656,
2026-09-06 14:57:51.723,2026-09-06 14:58:01.637,2026-09-06 14:58:08.293,,,,5.20328,75.402,5271,20.2536,9.91125,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,10430,22456,255,2,110,36,,,27.8213,
2026-09-06 15:00:53.207,2026-09-06 15:01:12.863,2026-09-06 15:01:18.037,,,,5.047,29.609,5270,23.1307,19.6568,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,1632,6256,255,2,110,36,,,27.9229,
2026-09-06 15:01:55.477,2026-09-06 15:02:30.423,2026-09-06 15:02:33.213,,,,2.6343,2.152,5259,30.6462,34.8669,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,731,1940,255,2,110,36,,,28.0233,
2026-09-06 15:06:55.003,2026-09-06 15:07:24.287,2026-09-06 15:07:35.257,,,,10.8125,23.847,5270,33.6505,29.2828,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,1316,5038,255,2,110,36,,,27.8152,
2026-09-06 15:08:58.770,2026-09-06 15:09:38.103,2026-09-06 15:09:41.353,,,,3.03108,3.912,5284,16.703,39.3493,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,578,1488,255,1,110,36,,,13.1128,
2026-09-06 15:12:17.513,2026-09-06 15:12:22.187,2026-09-06 15:12:27.403,,,,5.03167,21.720,5270,27.7382,4.68753,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,1478,4366,255,1,110,36,,,27.8508,
2026-09-06 15:12:45.530,2026-09-06 15:13:08.650,2026-09-06 15:13:13.833,,,,5.01205,22.815,5270,32.3781,23.12,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,1553,4587,255,1,110,36,,,27.5153,
2026-09-06 15:13:04.040,2026-09-06 15:13:25.463,2026-09-06 15:13:55.490,,,,28.4919,77.147,5271,32.2544,21.4227,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,10742,22976,255,2,110,36,,,27.8324,
2026-09-06 16:02:00.973,2026-09-06 16:02:11.433,2026-09-06 16:02:18.197,,,,5.07878,73.845,5271,19.6235,10.4575,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,13785,20925,255,1,110,36,,,27.7861,
2026-09-06 16:04:36.187,2026-09-06 16:04:41.330,2026-09-06 16:04:46.530,,,,4.98086,74.257,5271,27.6855,5.14385,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,13916,21042,255,1,110,36,,,27.7042,
2026-09-06 16:05:05.297,2026-09-06 16:05:08.593,2026-09-06 16:05:14.593,,,,5.81175,68.141,5271,28.0644,3.29677,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,9372,20294,255,2,110,36,,,27.9866,
2026-09-06 16:06:03.387,2026-09-06 16:06:11.013,2026-09-06 16:06:16.200,,,,5.12492,14.590,5270,28.1225,7.6254,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,806,3082,255,2,110,36,,,27.8701,
2026-09-06 16:06:37.780,2026-09-06 16:06:45.460,2026-09-06 16:06:50.653,,,,5.16434,21.773,5270,22.4061,7.67959,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,1482,4377,255,1,110,36,,,26.4575,
2026-09-06 16:06:52.247,2026-09-06 16:07:01.390,2026-09-06 16:07:14.810,,,,11.7177,142.212,5272,25.0319,9.14106,1,0,31013,31381,31926,32133,31908,21,176,0,106,0,37868,42354,255,3,110,36,,,26.2758,
2026-09-06 16:08:49.853,2026-09-06 16:09:09.003,2026-09-06 16:09:17.520,,,,2.84381,47.307,5251,28.0159,19.1489,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,26742,27387,255,2,110,36,,,27.8192,
2026-09-06 16:14:12.037,2026-09-06 16:14:18.693,2026-09-06 16:14:23.897,,,,5.12515,22.555,5270,23.2237,6.65601,1,0,31874,31892,31926,32133,31908,21,197,0,106,0,1535,4534,255,1,110,36,,,27.8281,
2026-09-06 16:14:57.490,2026-09-06 16:15:09.470,2026-09-06 16:15:16.190,,,,4.98463,209.170,5273,22.495,11.9797,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,102056,59331,255,2,110,36,,,27.9722,
2026-09-06 16:17:15.947,2026-09-06 16:17:29.070,2026-09-06 16:17:34.273,,,,5.0781,70.227,5271,17.6574,13.1252,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,9660,20914,255,2,110,36,,,28.0616,
2026-09-06 16:21:22.137,2026-09-06 16:21:32.653,2026-09-06 16:21:37.997,,,,5.07826,20.091,5270,20.7752,10.5152,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,1109,4245,255,2,110,36,,,27.8671,
2026-09-06 16:23:22.570,2026-09-06 16:23:59.697,2026-09-06 16:24:10.480,,,,10.565,18.545,5270,29.4949,37.1412,1,0,31013,31381,31926,32133,31908,21,176,0,106,0,1023,3918,255,3,110,36,,,28.0352,
2026-09-06 16:28:43.497,2026-09-06 16:28:55.030,2026-09-06 16:29:00.280,,,,5.0309,13.950,5297,22.8108,11.5321,1,0,31013,31381,31926,32133,14220,21,176,0,106,0,2619,8592,255,2,110,36,,,27.9428,
2026-09-05 10:16:58.223,,2026-09-05 10:17:09.777,,,,1.15922,0.403,2223,,,,,4570,15200,13950,14640,709,4,28,0,,0,120,81,124,3,58,5,,,27.1434,
2026-09-05 16:54:36.730,,2026-09-05 16:55:22.150,,,,5.14095,96.862,5309,,,,,4570,15200,13950,14640,32454,4,28,0,106,0,1073751659,28059,255,3,60,36,,,34.5188,
2026-09-05 17:06:54.240,,2026-09-05 17:08:33.110,,,,13.0939,6.276,5285,,,,,4570,15200,13950,14640,32454,4,28,0,106,0,1437,2403,255,3,110,36,,,32.5665,
2026-09-06 14:58:23.980,,2026-09-06 14:58:46.120,,,,6.15668,78.510,5271,,,,,31013,31381,31926,32133,14220,21,176,0,106,0,1073752607,23382,255,2,110,36,,,27.5501,
