SessionStart,SessionType,PondId,CycleStart,CycleDurationSec,FightSec,FishForce,HookDistance,MinMaxLoad,FishId,Level,RodId,ReelId,LineId,LeaderId,IsBoarded,IsAnchored,Exp,Silver,Gold
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:11:40.140,65.9848,9.65549,0.624369,31.3448,27,2000,58,4570,15200,13950,14640,0,0,12,28,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:11:51.483,38.8128,10.2226,0.529698,33.1785,27,2000,58,4570,15200,13950,14640,0,0,11,24,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:12:56.117,46.8757,9.87578,1.1079,29.4869,27,2603,58,4570,15200,13950,14640,0,0,20,87,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:13:06.833,236.546,9.36253,0.868376,32.5256,27,2222,58,4570,15200,13950,14640,0,0,84,60,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:13:52.083,513.754,8.14477,1.46878,29.222,27,2603,58,4570,15200,13950,14640,0,0,24,116,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:14:46.910,195.604,9.91509,3.37464,32.6654,27,2602,58,4570,15200,13950,14640,0,0,129,288,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:17:12.427,73.5283,9.8163,1.50699,29.8977,27,2300,58,4570,15200,13950,14640,0,0,29,123,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:18:36.513,301.688,10.7514,2.50715,31.2755,27,2402,58,4570,15200,13950,14640,0,0,56,224,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:18:49.170,28.0919,11.2495,1.49268,31.2831,27,2601,58,4570,15200,13950,14640,0,0,30,118,0
2026-09-05 12:06:50.313,Regular,124,2026-09-05 12:19:30.653,62.7944,11.9534,4.575,31.947,27,42,58,4570,15200,13950,14640,0,0,36,258,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:32:25.953,254.028,5.56331,1.90935,17.917,27,2401,58,4570,15200,13950,14640,0,0,29,140,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:32:38.967,54.5122,6.59334,2.47507,19.7696,27,2601,58,4570,15200,13950,14640,0,0,50,196,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:32:47.950,32.7011,6.34491,0.735947,18.8018,27,2000,58,4570,15200,13950,14640,0,0,15,33,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:32:57.153,152.999,5.46975,1.08428,18.9468,27,2600,58,4570,15200,13950,14640,0,0,18,68,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:34:03.967,176.998,6.45243,3.49677,18.3092,27,2100,58,4570,15200,13950,14640,0,0,20,200,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:36:50.200,109.376,5.83906,0.974551,16.8539,27,2222,58,4570,15200,13950,14640,0,0,95,68,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:37:09.513,101.64,5.73486,0.899978,18.2624,27,2000,58,4570,15200,13950,14640,0,0,18,40,0
2026-09-05 12:30:04.390,Regular,124,2026-09-05 12:39:27.503,20.8911,5.45206,2.93966,17.817,27,2100,58,4570,15200,13950,14640,0,0,17,168,0
2026-09-05 12:50:55.120,Regular,255,2026-09-05 13:00:37.077,71.2267,5.13797,262.636,24.7316,72,5309,58,31038,31064,31926,32133,1,1,19413,38078,0
2026-09-05 12:50:55.120,Regular,255,2026-09-05 13:08:31.323,254.847,5.16912,320.359,30.6057,72,5272,58,31038,31064,31926,32133,1,1,44748,45432,0
2026-09-05 12:50:55.120,Regular,255,2026-09-05 13:16:38.887,22.1946,5.10898,55.5847,31.3899,72,5270,58,31038,31064,31926,32133,1,1,1058,4050,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:15:14.820,29.0472,2.84399,1.50718,33.0492,8.61,2603,58,1669,1683,13950,14640,0,0,29,118,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:15:55.417,104.656,2.67641,0.828198,28.934,8.61,2000,58,1669,1683,13950,14640,0,0,18,38,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:16:07.460,442.372,2.75206,0.969706,29.4563,8.61,2600,58,1669,1683,13950,14640,0,0,17,60,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:16:33.477,81.9955,2.75072,1.96414,28.8001,8.61,2223,58,1669,1683,13950,14640,0,0,254,172,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:18:05.413,36.7195,2.87242,0.954788,29.1056,8.61,2222,58,1669,1683,13950,14640,0,0,93,66,0
2026-09-05 14:14:05.217,Regular,124,2026-09-05 14:19:45.810,135.076,3.05394,2.58981,30.2037,8.61,2303,58,1669,1683,13950,14640,0,0,65,144,0
2026-09-05 14:32:14.567,Regular,255,2026-09-05 14:35:20.037,182.45,5.37524,306.37,320.677,72,5280,58,31038,31064,31926,32133,1,1,16296,47642,0
2026-09-05 14:32:14.567,Regular,255,2026-09-05 14:38:57.873,395.711,3.25033,422.832,321.076,87,5281,59,31035,31071,31926,32133,1,1,33986,97590,0
2026-09-05 14:32:14.567,Regular,255,2026-09-05 14:46:42.227,50.0836,5.07846,81.2478,25.3367,87,5308,59,31035,31071,31926,32133,1,1,1497,9837,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:07:42.327,124.947,5.20321,230.043,42.2167,72,5309,59,31038,31064,31926,32133,1,0,19140,40021,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:08:05.210,312.141,18.1883,102.99,43.8543,87,5308,59,31035,31071,31926,32133,1,0,4415,14963,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:23:51.697,128.408,10.1568,135.822,49.1342,72,5271,59,31038,31064,31926,32133,1,0,9417,19417,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:24:16.120,159.514,23.2928,312.058,45.8813,87,5309,59,31035,31071,31926,32133,1,0,27992,54290,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:26:23.577,108.077,33.1414,263.049,45.3242,72,5309,59,31038,31064,31926,32133,1,0,23139,45763,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:28:51.867,43.7047,5.10961,73.6421,45.375,87,5308,59,31035,31071,31926,32133,1,0,2064,10699,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:29:42.167,68.7381,32.8615,285.814,45.7728,87,5272,59,31035,31071,31926,32133,1,0,44294,48640,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:31:38.153,142.005,5.06248,78.0725,45.0195,87,5308,59,31035,31071,31926,32133,1,0,2189,11344,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:32:34.280,172.398,6.32853,187.645,50.3902,72,5271,59,31038,31064,31926,32133,1,0,14276,26824,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:36:56.833,40.8559,5.10455,346.376,44.4307,87,5310,59,31035,31071,31926,32133,1,0,53369,64318,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:37:55.033,448.352,5.3283,111.814,44.7653,87,5308,60,31035,31071,31926,32133,1,0,5163,16245,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:40:56.613,313.742,5.25015,38.642,50.7158,72,5249,60,31038,31064,31926,32133,1,0,1875,9349,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:45:34.967,251.959,4.98465,67.2387,45.1293,87,5270,60,31035,31071,31926,32133,1,0,1944,5879,0
2026-09-05 14:48:46.277,FishingTogether,255,2026-09-05 15:49:55.957,95.7525,5.17201,100.93,50.0535,87,5308,60,31035,31071,31926,32133,1,0,4190,14665,0
2026-09-05 15:59:07.290,Regular,124,2026-09-05 16:00:33.473,299.711,2.70271,2.31655,30.8888,8.61,2303,60,1669,1683,13950,14640,0,0,53,129,0
2026-09-05 15:59:07.290,Regular,124,2026-09-05 16:00:43.270,382.601,2.79754,0.542699,28.7738,8.61,2000,60,1669,1683,13950,14640,0,0,12,24,0
2026-09-05 15:59:07.290,Regular,124,2026-09-05 16:02:34.987,56.4172,2.65579,0.495499,29.2329,8.61,2000,60,1669,1683,13950,14640,0,0,11,22,0
2026-09-05 15:59:07.290,Regular,124,2026-09-05 16:03:39.897,230.572,2.62665,0.699668,28.5455,8.61,2603,60,1669,1683,13950,14640,0,0,12,56,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 16:52:03.010,119.863,5.14083,81.7546,28.6196,87,5308,60,31035,31071,31926,32133,1,1,1508,9898,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 16:53:25.047,104.368,5.12481,239.967,42.9672,72,5309,60,31038,31064,31926,32133,1,1,17000,34790,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 16:57:56.013,486.795,5.96889,54.3469,35.3894,87,5299,110,31035,31071,31926,32133,1,1,1436,6708,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 16:58:16.863,183.3,6.61108,118.845,18.6719,72,5308,110,31038,31064,31926,32133,1,1,4377,14390,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 16:58:40.637,95.2144,5.15657,448.832,35.3918,27,5310,110,4570,15200,13950,14640,1,1,54638,66081,0
2026-09-05 16:15:07.387,Regular,255,2026-09-05 17:00:28.710,252.426,5.03211,39.2193,38.0887,27,5249,110,4570,15200,13950,14640,1,1,2252,7522,0
2026-09-05 17:24:40.300,Regular,255,2026-09-05 17:27:56.130,104.565,5.09775,396.707,34.0175,27,5310,110,4570,15200,13950,14640,1,1,48293,58407,0
2026-09-05 17:24:40.300,Regular,255,2026-09-05 17:31:11.417,248.62,5.31273,86.8661,33.589,27,5308,110,4570,15200,13950,14640,1,1,3930,10006,0
2026-09-05 17:46:25.293,Regular,255,2026-09-05 17:52:48.353,141.705,18.2506,123.496,32.6412,105,5308,110,31373,31898,31926,32133,1,1,4098,14952,0
2026-09-05 17:56:33.960,FishingTogether,255,2026-09-05 18:03:14.177,227.768,38.683,287.343,19.9215,105,5281,110,31373,31898,31926,32133,1,1,23085,79583,0
2026-09-05 17:56:33.960,FishingTogether,255,2026-09-05 18:09:05.363,156.725,5.23447,321.317,307.106,105,5280,110,31373,31898,31926,32133,1,1,18647,59960,0
2026-09-05 17:56:33.960,FishingTogether,255,2026-09-05 18:10:25.677,197.248,75.1886,320.489,170.147,105,5280,110,31373,31898,31926,32133,1,1,18579,59805,0
2026-09-05 18:24:39.697,FishingTogether,255,2026-09-05 18:25:15.177,230.471,212.753,315.252,36.7065,73,5281,110,31874,31892,31926,32133,1,0,26130,83075,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 05:37:40.537,380.635,322.488,221.968,25.1323,73,5309,110,31874,31892,31926,32133,1,0,18404,30620,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 05:45:57.920,251.614,5.54685,295.458,49.1875,73,5310,110,31874,31892,31926,32133,1,0,34170,43500,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 05:50:19.440,303.238,2.82781,9.20124,55.8786,73,5267,110,31874,31892,31926,32133,1,0,477,2186,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 05:55:34.867,41.2264,5.92193,83.2503,49.4508,73,5308,110,31874,31892,31926,32133,1,0,2475,9591,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 05:58:32.860,528.297,6.78132,93.0534,44.1178,73,5308,110,31874,31892,31926,32133,1,0,3785,10719,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 06:07:32.597,193.717,6.42205,245.786,38.2836,73,5309,110,31874,31892,31926,32133,1,0,21605,33904,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 06:11:45.420,67.2033,3.79742,570.557,47.166,73,5311,110,31874,31892,31926,32133,1,0,157899,109203,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 06:13:31.267,548.701,5.73461,18.7039,54.5514,73,5268,110,31874,31892,31926,32133,1,0,1898,4862,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 06:22:48.467,347.199,5.68779,98.7304,56.9727,73,5308,110,31874,31892,31926,32133,1,0,4371,11374,0
2026-09-05 18:22:58.350,Regular,255,2026-09-06 06:31:09.527,143.402,5.60964,256.752,48.0297,73,5309,110,31874,31892,31926,32133,1,0,23055,35418,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 06:57:21.890,499.99,456.917,176.649,21.8698,40,4570,110,16370,16340,28400,28610,1,1,24762,44142,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:32:53.210,31.048,16.2662,154.198,27.5694,40,4570,110,16370,16340,28400,28610,1,1,21213,38532,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:33:34.383,24.5087,16.3439,138.745,40.2179,40,4560,110,16370,16340,28400,28610,1,1,10410,21513,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:35:04.533,28.2356,13.7748,72.5428,32.7015,40,4550,110,16370,16340,28400,28610,1,1,1809,6254,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:36:36.887,34.6929,6.67214,63.6138,18.4268,40,4550,110,16370,16340,28400,28610,1,1,1578,5484,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:39:15.160,32.0962,19.7837,190.387,35.2186,40,4580,110,16370,16340,28400,28610,1,1,38655,70080,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:40:53.883,42.0325,9.64086,131.307,11.3545,40,4570,110,16370,16340,28400,28610,1,1,15042,32811,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:47:02.573,34.767,6.67258,56.8495,20.3524,40,4550,110,16370,16340,28400,28610,1,1,1412,4900,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:48:34.830,21.0559,13.651,65.2415,42.0417,40,4550,110,16370,16340,28400,28610,1,1,1619,5624,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:53:15.693,38.2662,5.15667,58.0319,14.0169,40,4550,110,16370,16340,28400,28610,1,1,1440,5002,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:54:03.537,25.7368,11.9138,74.3703,35.0036,40,4550,110,16370,16340,28400,28610,1,1,1866,6411,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:54:38.713,29.4277,21.4074,110.524,40.2074,40,4560,110,16370,16340,28400,28610,1,1,7523,17138,0
2026-09-06 06:48:12.867,Regular,250,2026-09-06 07:56:50.953,39.2667,15.6563,143.23,23.5201,40,4560,110,16370,16340,28400,28610,1,1,10844,22209,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:01:24.030,46.1246,2.48479,0.782024,35.3177,26,4840,110,13410,15200,28400,28610,0,0,32,142,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:02:20.577,21.7856,2.69165,8.16024,31.8618,26,4870,110,13410,15200,28400,28610,0,0,210,942,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:06:16.280,36.9404,2.57813,6.0226,34.27,26,4740,110,13410,15200,28400,28610,0,0,87,621,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:07:04.237,45.8186,2.60976,0.587312,26.957,26,4830,110,13410,15200,28400,28610,0,0,12,58,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:10:34.020,33.8517,2.71849,0.708148,41.853,26,4840,110,13410,15200,28400,28610,0,0,30,129,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:11:18.640,42.2936,2.57878,7.66039,43.8735,26,4860,110,13410,15200,28400,28610,0,0,111,782,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:12:18.033,32.0461,2.49989,7.26143,31.2179,26,4860,110,13410,15200,28400,28610,0,0,105,741,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:13:00.377,129.175,2.85971,0.586055,30.8831,26,4830,110,13410,15200,28400,28610,0,0,12,58,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:15:21.083,74.4386,2.65666,5.28607,31.7075,26,4710,110,13410,15200,28400,28610,0,0,80,542,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:16:46.223,106.291,2.53112,0.586714,28.5529,26,4840,110,13410,15200,28400,28610,0,0,26,106,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:19:09.190,50.4494,3.00013,0.582099,46.8794,26,4830,110,13410,15200,28400,28610,0,0,12,58,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:20:09.407,106.488,2.74938,4.03042,43.5183,26,4860,110,13410,15200,28400,28610,0,0,59,411,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:22:06.067,41.0614,2.7186,0.586193,33.0601,26,4830,110,13410,15200,28400,28610,0,0,12,58,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:26:57.373,97.666,19.9996,5.74826,46.7742,26,4710,110,13410,15200,28400,28610,0,0,86,590,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:30:02.903,111.881,2.6561,4.94541,35.3195,26,4710,110,13410,15200,28400,28610,0,0,74,507,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:32:05.020,52.6945,2.66367,8.05834,48.6919,26,4720,110,13410,15200,28400,28610,0,0,221,884,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:33:11.287,117.703,2.75023,0.405065,35.3659,26,4830,110,13410,15200,28400,28610,0,0,9,40,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:35:56.723,38.392,2.71858,11.2966,43.5654,26,4890,110,13410,15200,28400,28610,0,0,231,1204,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:41:01.850,118.695,2.83657,0.472253,21.2613,26,4830,110,13410,15200,28400,28610,0,0,11,48,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:43:11.373,29.0794,2.7661,3.98343,37.8079,26,4740,110,13410,15200,28400,28610,0,0,59,411,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:43:50.937,76.6667,3.01602,6.23353,42.2075,26,4740,110,13410,15200,28400,28610,0,0,90,642,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:45:35.963,23.937,2.68738,4.70515,16.1824,26,4710,110,13410,15200,28400,28610,0,0,72,482,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:46:09.603,99.315,2.74984,0.662304,23.3192,26,4840,110,13410,15200,28400,28610,0,0,27,122,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:47:58.310,83.7628,2.71574,0.558698,29.3207,26,4830,110,13410,15200,28400,28610,0,0,11,56,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:49:31.900,70.5675,2.64501,6.84951,33.7407,26,4860,110,13410,15200,28400,28610,0,0,99,698,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:54:00.153,22.6254,13.6566,68.9839,38.0549,40,4550,110,16370,16340,28400,28610,1,1,1712,5946,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 08:55:24.027,30.5708,16.1488,129.523,31.2323,40,4560,110,16370,16340,28400,28610,1,1,9498,20084,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:00:05.417,48.0358,12.8935,150.129,9.42879,40,4570,110,16370,16340,28400,28610,1,1,16074,37515,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:01:15.280,33.724,19.8953,74.9078,31.4404,40,4550,110,16370,16340,28400,28610,1,1,1884,6458,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:05:56.470,34.2036,15.3594,87.5329,27.2556,40,4560,110,16370,16340,28400,28610,1,1,5100,13572,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:09:04.493,42.0494,28.7527,71.105,31.0511,40,4550,110,16370,16340,28400,28610,1,1,1767,6129,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:18:35.717,32.2909,13.3601,72.4691,23.7788,40,4550,110,16370,16340,28400,28610,1,1,1806,6248,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:20:52.457,33.6883,14.1411,166.628,25.8132,40,4580,110,16370,16340,28400,28610,1,1,33450,61335,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:22:27.530,32.9763,10.0316,85.4291,21.638,40,4550,110,16370,16340,28400,28610,1,1,2307,7365,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:27:31.927,33.1024,13.1561,75.9274,25.1628,40,4550,110,16370,16340,28400,28610,1,1,1919,6544,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:30:37.623,34.422,12.86,126.387,24.2061,40,4570,110,16370,16340,28400,28610,1,1,16401,31582,0
2026-09-06 08:00:26.650,Regular,250,2026-09-06 09:31:59.157,33.1418,10.6099,87.0164,19.3455,40,4560,110,16370,16340,28400,28610,1,1,5051,13492,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:36:49.240,187.877,2.82912,1.43325,13.9242,8.61,85,110,1669,1683,13950,14640,0,0,11,76,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:37:09.930,86.8305,2.77036,1.09372,20.283,8.61,201,110,1669,1683,13950,14640,0,0,17,63,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:37:22.757,113.815,1.76589,1.36566,14.2857,8.61,85,110,1669,1683,13950,14640,0,0,11,72,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:37:57.477,105.486,2.93796,1.48966,14.3382,8.61,85,110,1669,1683,13950,14640,0,0,11,80,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:38:46.177,113.907,2.76254,0.538453,15.3135,8.61,71,110,1669,1683,13950,14640,0,0,18,40,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:39:50.447,78.3494,2.46143,0.546512,12.4121,8.61,71,110,1669,1683,13950,14640,0,0,18,40,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:40:04.570,131.093,2.68738,0.563299,13.6889,8.61,53,110,1669,1683,13950,14640,0,0,11,30,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:40:47.957,215.806,2.5778,0.590137,15.2679,8.61,71,110,1669,1683,13950,14640,0,0,21,44,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:41:16.630,100.027,2.67261,0.358158,13.5869,8.61,35,110,1669,1683,13950,14640,0,0,8,38,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:42:23.860,94.7303,2.43605,0.578301,12.7474,8.61,71,110,1669,1683,13950,14640,0,0,21,44,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:43:05.080,22.0576,2.39014,1.42935,12.695,8.61,85,110,1669,1683,13950,14640,0,0,11,75,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:43:35.560,443.009,2.75094,1.34344,16.9947,8.61,201,110,1669,1683,13950,14640,0,0,18,78,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:44:06.557,152.976,2.65566,0.366668,13.7222,8.61,35,110,1669,1683,13950,14640,0,0,8,39,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:44:31.740,36.227,2.71898,1.37087,13.403,8.61,85,110,1669,1683,13950,14640,0,0,11,72,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:46:46.533,97.6875,2.98479,0.997168,23.3464,8.61,201,110,1669,1683,13950,14640,0,0,15,58,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:47:21.123,80.5383,3.00042,1.06873,18.17,8.61,201,110,1669,1683,13950,14640,0,0,17,62,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:48:31.970,31.8361,2.69273,1.31624,12.6793,8.61,85,110,1669,1683,13950,14640,0,0,11,69,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:48:49.380,52.527,1.26714,0.343466,9.14085,8.61,35,110,1669,1683,13950,14640,0,0,8,36,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:49:12.003,44.1525,2.93879,0.215612,15.27,8.61,71,110,1669,1683,13950,14640,0,0,11,16,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:49:49.733,330.357,2.78021,1.53465,13.9832,8.61,85,110,1669,1683,13950,14640,0,0,12,81,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:50:32.740,81.3689,3.00067,0.41574,13.7238,8.61,34,110,1669,1683,13950,14640,0,0,8,44,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:51:06.427,26.4624,2.42216,1.07078,12.9888,8.61,85,110,1669,1683,13950,14640,0,0,11,57,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:52:01.513,227.836,1.9362,0.585572,13.6005,8.61,53,110,1669,1683,13950,14640,0,0,11,32,0
2026-09-06 09:35:50.377,Regular,102,2026-09-06 09:52:18.013,159.999,2.76552,0.343682,14.5055,8.61,35,110,1669,1683,13950,14640,0,0,8,36,0
2026-09-06 10:00:03.820,Regular,124,2026-09-06 10:03:39.713,96.2716,5.06238,15.78,13.1488,25.4,2201,110,6680,15200,28400,7600,0,0,179,1020,0
2026-09-06 10:00:03.820,Regular,124,2026-09-06 10:03:52.353,224.358,17.2186,32.4243,15.377,25.4,2202,110,6680,15200,28400,7600,0,0,1241,3360,0
2026-09-06 10:00:03.820,Regular,124,2026-09-06 10:05:30.077,102.773,8.92065,31.4327,13.9047,25.4,2205,110,6680,15200,28400,7600,0,0,1482,2792,0
2026-09-06 11:14:31.517,Regular,180,2026-09-06 11:19:04.823,343.875,20.581,9.35889,48.3557,27,2101,110,4570,15200,28400,28610,0,0,101,936,0
2026-09-06 11:14:31.517,Regular,180,2026-09-06 11:19:26.153,219.398,50.1635,47.5746,44.8704,27,2903,110,4570,15200,28400,28610,0,0,1637,3015,0
2026-09-06 11:35:09.127,Regular,255,2026-09-06 11:36:18.907,66.1252,5.14059,258.259,25.0287,92,5309,110,31013,31381,31926,32133,1,1,16884,37443,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:46:07.030,203.353,27.208,112.645,28.5508,73,5271,110,31874,31892,31926,32133,1,0,9638,15322,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:46:28.330,81.6819,17.5542,70.8143,38.0715,92,5270,110,31013,31381,31926,32133,1,0,2048,6190,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:48:05.857,106.378,17.274,75.0258,30.7567,92,5270,110,31013,31381,31926,32133,1,0,2168,6559,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:50:04.010,339.419,30.5932,125.916,34.3592,92,5271,110,31013,31381,31926,32133,1,0,8729,18000,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:50:22.873,157.153,20.808,75.9884,16.3376,73,5270,110,31874,31892,31926,32133,1,0,2739,6322,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:53:05.857,108.677,19.9768,75.4432,26.9506,73,5270,110,31874,31892,31926,32133,1,0,2705,6275,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:56:44.347,29.6412,5.0939,56.0181,22.2199,73,5299,110,31874,31892,31926,32133,1,0,2250,8296,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:57:21.927,82.1013,13.1298,77.4363,31.0711,73,5271,110,31874,31892,31926,32133,1,0,4131,10534,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:57:41.350,42.4542,5.07842,364.313,24.842,92,5272,110,31013,31381,31926,32133,1,0,59015,61999,0
2026-09-06 11:45:44.450,FishingTogether,255,2026-09-06 11:59:19.090,113.828,7.80329,58.7332,25.953,73,5270,110,31874,31892,31926,32133,1,0,2097,4885,0
