n_g,n_s,n_b,promoted,TP,precision_LB,recall,F1
14,19,18,186,26,0.13978494623655913,0.3058823529411765,0.19188191881918817
14,19,19,178,25,0.1404494382022472,0.29411764705882354,0.19011406844106465
14,19,20,174,25,0.14367816091954022,0.29411764705882354,0.19305019305019305
14,19,21,170,23,0.13529411764705881,0.27058823529411763,0.18039215686274507
14,19,22,169,23,0.13609467455621302,0.27058823529411763,0.18110236220472442
14,19,23,168,23,0.13690476190476192,0.27058823529411763,0.18181818181818182
14,19,24,168,23,0.13690476190476192,0.27058823529411763,0.18181818181818182
14,19,25,168,23,0.13690476190476192,0.27058823529411763,0.18181818181818182
14,19,26,167,23,0.1377245508982036,0.27058823529411763,0.18253968253968253
14,19,27,167,23,0.1377245508982036,0.27058823529411763,0.18253968253968253
14,19,28,166,23,0.13855421686746988,0.27058823529411763,0.18326693227091634
14,19,29,166,23,0.13855421686746988,0.27058823529411763,0.18326693227091634
14,19,30,166,23,0.13855421686746988,0.27058823529411763,0.18326693227091634
14,20,3,2328,65,0.027920962199312716,0.7647058823529411,0.05387484459179445
14,20,4,1550,59,0.03806451612903226,0.6941176470588235,0.07217125382262997
14,20,5,1126,55,0.04884547069271759,0.6470588235294118,0.09083402146985961
14,20,6,840,49,0.058333333333333334,0.5764705882352941,0.10594594594594593
14,20,7,654,46,0.07033639143730887,0.5411764705882353,0.12449255751014884
14,20,8,519,43,0.08285163776493257,0.5058823529411764,0.1423841059602649
14,20,9,421,40,0.09501187648456057,0.47058823529411764,0.15810276679841898
14,20,10,357,34,0.09523809523809523,0.4,0.15384615384615385
14,20,11,309,29,0.09385113268608414,0.3411764705882353,0.14720812182741116
14,20,12,277,29,0.10469314079422383,0.3411764705882353,0.16022099447513813
14,20,13,248,28,0.11290322580645161,0.32941176470588235,0.16816816816816818
14,20,14,225,28,0.12444444444444444,0.32941176470588235,0.18064516129032257
14,20,15,209,27,0.1291866028708134,0.3176470588235294,0.1836734693877551
14,20,16,197,26,0.1319796954314721,0.3058823529411765,0.1843971631205674
14,20,17,189,26,0.13756613756613756,0.3058823529411765,0.1897810218978102
14,20,18,183,26,0.14207650273224043,0.3058823529411765,0.19402985074626863
14,20,19,175,25,0.14285714285714285,0.29411764705882354,0.1923076923076923
14,20,20,171,25,0.14619883040935672,0.29411764705882354,0.1953125
14,20,21,167,23,0.1377245508982036,0.27058823529411763,0.18253968253968253
14,20,22,166,23,0.13855421686746988,0.27058823529411763,0.18326693227091634
14,20,23,165,23,0.1393939393939394,0.27058823529411763,0.184
14,20,24,165,23,0.1393939393939394,0.27058823529411763,0.184
14,20,25,165,23,0.1393939393939394,0.27058823529411763,0.184
14,20,26,163,23,0.1411042944785276,0.27058823529411763,0.1854838709677419
14,20,27,163,23,0.1411042944785276,0.27058823529411763,0.1854838709677419
14,20,28,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,20,29,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,20,30,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,21,3,2328,65,0.027920962199312716,0.7647058823529411,0.05387484459179445
14,21,4,1550,59,0.03806451612903226,0.6941176470588235,0.07217125382262997
14,21,5,1126,55,0.04884547069271759,0.6470588235294118,0.09083402146985961
14,21,6,840,49,0.058333333333333334,0.5764705882352941,0.10594594594594593
14,21,7,654,46,0.07033639143730887,0.5411764705882353,0.12449255751014884
14,21,8,519,43,0.08285163776493257,0.5058823529411764,0.1423841059602649
14,21,9,421,40,0.09501187648456057,0.47058823529411764,0.15810276679841898
14,21,10,357,34,0.09523809523809523,0.4,0.15384615384615385
14,21,11,308,29,0.09415584415584416,0.3411764705882353,0.14758269720101783
14,21,12,276,29,0.10507246376811594,0.3411764705882353,0.16066481994459833
14,21,13,247,28,0.11336032388663968,0.32941176470588235,0.1686746987951807
14,21,14,224,28,0.125,0.32941176470588235,0.18122977346278318
14,21,15,208,27,0.12980769230769232,0.3176470588235294,0.18430034129692835
14,21,16,196,26,0.1326530612244898,0.3058823529411765,0.18505338078291816
14,21,17,188,26,0.13829787234042554,0.3058823529411765,0.19047619047619047
14,21,18,182,26,0.14285714285714285,0.3058823529411765,0.1947565543071161
14,21,19,174,25,0.14367816091954022,0.29411764705882354,0.19305019305019305
14,21,20,169,25,0.14792899408284024,0.29411764705882354,0.19685039370078738
14,21,21,165,23,0.1393939393939394,0.27058823529411763,0.184
14,21,22,164,23,0.1402439024390244,0.27058823529411763,0.18473895582329317
14,21,23,163,23,0.1411042944785276,0.27058823529411763,0.1854838709677419
14,21,24,163,23,0.1411042944785276,0.27058823529411763,0.1854838709677419
14,21,25,163,23,0.1411042944785276,0.27058823529411763,0.1854838709677419
14,21,26,161,23,0.14285714285714285,0.27058823529411763,0.18699186991869918
14,21,27,161,23,0.14285714285714285,0.27058823529411763,0.18699186991869918
14,21,28,160,23,0.14375,0.27058823529411763,0.18775510204081633
14,21,29,160,23,0.14375,0.27058823529411763,0.18775510204081633
14,21,30,160,23,0.14375,0.27058823529411763,0.18775510204081633
14,22,3,2328,65,0.027920962199312716,0.7647058823529411,0.05387484459179445
14,22,4,1550,59,0.03806451612903226,0.6941176470588235,0.07217125382262997
14,22,5,1126,55,0.04884547069271759,0.6470588235294118,0.09083402146985961
14,22,6,840,49,0.058333333333333334,0.5764705882352941,0.10594594594594593
14,22,7,654,46,0.07033639143730887,0.5411764705882353,0.12449255751014884
14,22,8,519,43,0.08285163776493257,0.5058823529411764,0.1423841059602649
14,22,9,421,40,0.09501187648456057,0.47058823529411764,0.15810276679841898
14,22,10,357,34,0.09523809523809523,0.4,0.15384615384615385
14,22,11,308,29,0.09415584415584416,0.3411764705882353,0.14758269720101783
14,22,12,276,29,0.10507246376811594,0.3411764705882353,0.16066481994459833
14,22,13,247,28,0.11336032388663968,0.32941176470588235,0.1686746987951807
14,22,14,224,28,0.125,0.32941176470588235,0.18122977346278318
