n_g,n_s,n_b,promoted,KS_gold,KS_silver,KS_bronze,KS_max,KS_mean
3,8,4,2581,0.5715539624549069,0.5860446284750366,0.5830930609004452,0.5860446284750366,0.5802305506101295
3,8,5,2379,0.5562893106089325,0.5707393682451513,0.5664466948787577,0.5707393682451513,0.5644917912442805
3,8,6,2270,0.5470879165427961,0.563069466590993,0.5569642261920849,0.563069466590993,0.5557072031086246
3,8,7,2215,0.5430624991344569,0.5589127855715124,0.5525340793160594,0.5589127855715124,0.5515031213406763
3,8,8,2190,0.5411659243073648,0.556954365913102,0.5504468162590694,0.556954365913102,0.5495223688265121
3,8,9,2172,0.5397733563818369,0.5555163881639156,0.5544633879040549,0.5555163881639156,0.5499177108166023
3,8,10,2166,0.5393040237014881,0.5550317511570337,0.5566110950608681,0.5566110950608681,0.5503156233064633
3,8,11,2161,0.5389109222894423,0.554625831220682,0.5584099613051218,0.5584099613051218,0.5506489049384155
3,8,12,2158,0.538674187073921,0.5543813763785675,0.5594932822370179,0.5594932822370179,0.5508496152298354
3,8,13,2157,0.5385951289993203,0.5542997403232733,0.5598550588610061,0.5598550588610061,0.5509166427278666
3,8,14,2156,0.538515997586988,0.5542180285387998,0.560217171084831,0.560217171084831,0.5509837324035396
3,8,15,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,16,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,17,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,18,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,19,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,20,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,21,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,22,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,23,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,24,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,25,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,26,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,27,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,28,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,29,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,8,30,2155,0.5384367927348298,0.5541362409197235,0.560579619375685,0.560579619375685,0.5510508843434128
3,9,3,3067,0.6037999337228616,0.6222105759376648,0.6141590371278662,0.6222105759376648,0.6133898489294641
3,9,4,2577,0.5712749166172679,0.5872329788525679,0.5827887566033648,0.5872329788525679,0.5804322173577335
3,9,5,2375,0.5559608223011516,0.5705883112689699,0.5660884727155312,0.5705883112689699,0.5642125354285509
3,9,6,2264,0.5466582843764226,0.5626258246800638,0.5564913973133314,0.5626258246800638,0.5552585021232727
3,9,7,2209,0.5426112362421438,0.5584468075848846,0.552037444882943,0.5584468075848846,0.5510318295699904
3,9,8,2183,0.540627098971697,0.5563979701860537,0.5498538155499786,0.5563979701860537,0.5489596282359098
3,9,9,2165,0.5392255486759517,0.5549507171632733,0.5537369472505986,0.5549507171632733,0.5493044043632745
3,9,10,2158,0.538674187073921,0.5543813763785675,0.5562495380294182,0.5562495380294182,0.5497683671606356
3,9,11,2152,0.5381987365156111,0.5538904219977041,0.5584161972312816,0.5584161972312816,0.5501684519148656
3,9,12,2148,0.5378802938387542,0.553561595320515,0.5598673612777187,0.5598673612777187,0.5504364168123294
3,9,13,2147,0.5378004977697515,0.5534791972057839,0.5602309971682559,0.5602309971682559,0.5505035640479304
3,9,14,2146,0.5377206273334896,0.5533967222987743,0.5605949719552428,0.5605949719552428,0.5505707738625022
3,9,15,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,16,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,17,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,18,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,19,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,20,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,21,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,22,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,23,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,24,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,25,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,26,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,27,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,28,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,29,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,9,30,2145,0.5376406824259585,0.5533141704920846,0.5609592861126603,0.5609592861126603,0.5506380463435678
3,10,3,3066,0.6037358081311355,0.6224720764850188,0.614105226929834,0.6224720764850188,0.6134377038486627
3,10,4,2575,0.5711350685965016,0.5878285385272103,0.5826362499255465,0.5878285385272103,0.5805332856830862
3,10,5,2373,0.5557961628649505,0.5712636278790794,0.565908908761398,0.5712636278790794,0.5643228998351426
3,10,6,2261,0.5464426132093134,0.5637299672855903,0.5562540418169205,0.5637299672855903,0.5554755407706081
3,10,7,2205,0.5423090299514489,0.5599488056981484,0.5517048537206294,0.5599488056981484,0.5513208964567422
3,10,8,2178,0.5402401032071975,0.5582940391083169,0.5494279098852439,0.5582940391083169,0.5493206840669195
3,10,9,2159,0.5387531719126953,0.5572420011915689,0.5535737119832234,0.5572420011915689,0.5498562950291624
3,10,10,2151,0.5381192368794083,0.55706263030749,0.5564539820257663,0.55706263030749,0.5505452830708882
3,10,11,2145,0.5376406824259585,0.5565775737554879,0.558628283781658,0.558628283781658,0.550948846654368
3,10,12,2141,0.5373201559961374,0.5562526923470007,0.5600845886475846,0.5600845886475846,0.5512191456635742
3,10,13,2140,0.5372398371653001,0.556171282227701,0.5604495155094318,0.5604495155094318,0.5512868783008109
3,10,14,2139,0.537159443235042,0.5560897959886077,0.560814783583866,0.560814783583866,0.551354674269172
3,10,15,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,16,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,17,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
